age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
46,Private,251474,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
54,Private,249322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,1
56,Private,292710,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
39,Private,179481,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,4650,0,44,United-States,0
21.11616404,Private,283273.9469,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0.151407391,-0.292685459,34.43655596,United-States,0
28,Private,138692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
35,Private,278553,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,38,United-States,1
36.87951623,Self-emp-not-inc,308578.3487,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,2775.680824,-0.315100336,48.33833688,United-States,0
,Private,238917,5th-6th,3,Never-married,Craft-repair,Unmarried,?,Male,0,0,40,El-Salvador,0
34,Private,164280,10th,6,Married-civ-spouse,Handlers-cleaners,?,White,Male,0,,40,Portugal,0
29,Private,370509,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,France,1
44,Private,,Some-college,10,Married-civ-spouse,Sales,Husband,?,Male,0,0,50,United-States,1
11.68770461,Private,167475.2584,Masters,14,Never-married,Sales,Not-in-family,White,Male,-1.826185849,1.047351742,42.13142907,United-States,0
43,Private,162887,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,?,Male,0,0,,United-States,1
47,Private,197836,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
26,Self-emp-not-inc,218993,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,0
32,Private,260868,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,1
42,Local-gov,126319,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
34,Private,34080,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,0
54,Private,53833,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
47,Federal-gov,176917,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,1
68,Private,225612,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,35,United-States,1
27.2340308,Private,99692.82953,Some-college,10,Separated,Other-service,Unmarried,White,Female,-1.208380331,-39.86374042,34.73765492,United-States,0
45,Private,175958,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
57,Private,62539,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,0
62,Private,175032,HS-grad,,Married-civ-spouse,Adm-clerical,?,White,Male,0,0,42,United-States,0
31,Private,121321,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
31,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,0
32,Federal-gov,72630,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,55,United-States,1
32,Private,96480,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,0
66,Local-gov,75134,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,0
55,?,208640,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,0
22,Private,148431,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,0
28,Local-gov,312372,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0
53.61826183,Private,283974.6773,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0.25029531,46213.57457,36.43468519,United-States,0
48,Self-emp-not-inc,175622,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
,?,79521,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,55,United-States,1
43,Self-emp-inc,153205,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,70,India,1
30.64706171,Private,115257.0923,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,2759.085866,-0.482983926,43029.83325,United-States,0
44,Self-emp-not-inc,22933,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
22,Private,333838,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,271276,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,0
25,Private,143267,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,0
,Private,244803,?,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Peru,0
60,Self-emp-not-inc,193038,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,0
,Self-emp-not-inc,34067,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,1
19,Self-emp-not-inc,220901,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,1
51,State-gov,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,52,United-States,0
60,Self-emp-inc,336188,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,80,United-States,1
21,State-gov,82847,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,0
41,Federal-gov,36651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,40,United-States,1
39,Private,280570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,50,United-States,0
46,Private,139514,Preschool,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,75,Dominican-Republic,1
30,Private,102821,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,0
35.91772764,State-gov,217373.0756,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0.931115908,-0.603979887,27.74753644,United-States,0
76.6228862,Private,242521.0894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,47822.46416,-0.916512994,53.20344685,United-States,1
28.10175293,?,100687.9537,Some-college,10,Never-married,?,Not-in-family,White,Female,-0.625836155,1.391153985,17.53235603,United-States,0
35,State-gov,210866,?,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,,United-States,0
41,Self-emp-inc,163215,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
21,Private,55465,10th,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
47,Local-gov,153536,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,1
38,Private,96732,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,Mexico,1
29.14103746,Private,186184.2458,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,30075.58554,2.411676676,21.06557622,China,0
30,Private,296453,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
50,Private,338283,?,10,Married-civ-spouse,Craft-repair,Husband,White,Male,,0,40,United-States,1
63,Private,165611,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
26,Private,106856,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
64.53685567,Private,434000.9727,Doctorate,16,Widowed,Tech-support,Unmarried,White,Male,-0.409686593,2824.884398,60.53486653,United-States,1
20,Private,368852,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,1
38,Private,22463,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,United-States,1
27,Private,84433,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
61.73983084,Private,169673.469,1st-4th,2,Divorced,Other-service,Unmarried,Black,Female,0.171598773,0.243217623,34.64031289,Dominican-Republic,0
25,?,,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
22,Private,91189,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,,?,0
47,Private,274883,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,1
18,Private,181712,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,0
36,Self-emp-not-inc,129150,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
39,Self-emp-inc,172538,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
52,Local-gov,187830,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,4934,0,36,United-States,1
48,Private,109832,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,1
43,Local-gov,256253,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,1
28,Private,213152,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,0
47,Private,216999,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
40,Private,124692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
43,Private,412379,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States,1
55,Private,199212,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,0
42,Private,212760,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
51,Private,175339,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,1
22.46031029,Private,91142.57294,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.418463859,-1.122631445,45.52716352,United-States,1
51,Private,120914,7th-8th,4,Married-civ-spouse,Craft-repair,?,White,Male,,0,40,United-States,0
70.93217479,Local-gov,151298.7695,Some-college,10,Divorced,Protective-serv,Not-in-family,Black,Male,-0.365240977,-1.671169772,69.58025947,United-States,0
29,Private,67306,HS-grad,9,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
44,Self-emp-not-inc,149943,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,Taiwan,1
30,Private,213002,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,14,United-States,0
52,Private,147876,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,United-States,1
31,Private,151484,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,1
55,Self-emp-not-inc,110844,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0
46,Private,125487,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
54,Self-emp-inc,175339,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,40,United-States,1
29.56559745,Private,132559.1118,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0.446979556,0.665584943,38.45406234,United-States,0
18,Private,198368,11th,7,Never-married,Other-service,Own-child,White,Male,594,0,10,United-States,0
28,Private,137296,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
35,Private,152375,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
20,Private,,HS-grad,9,?,Sales,Not-in-family,White,Female,0,0,30,United-States,0
20,Private,170800,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0
38,Private,184456,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,Greece,0
18,Private,110142,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
39,Private,87556,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,6849,0,40,United-States,0
37,Self-emp-inc,152414,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
43,Local-gov,143828,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,United-States,1
45,Private,192203,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,49,United-States,0
32,Private,107843,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,United-States,1
55,Local-gov,209535,?,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,1
27.68405428,Self-emp-not-inc,352548.7456,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,13357.12688,-48.35207353,38.95248403,United-States,1
77,?,180425,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,0
43.5936514,Private,172999.2604,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.534756671,0.294971456,33.5301659,United-States,1
41,State-gov,47170,Bachelors,13,?,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,,48,United-States,1
,?,195446,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
23,Private,37894,HS-grad,9,?,Other-service,Own-child,White,Female,0,,40,United-States,0
45,Private,101320,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1
48,State-gov,55863,Doctorate,16,?,Prof-specialty,Wife,White,Female,0,,46,United-States,1
28,Local-gov,251854,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
19,Private,389755,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,0
53,Private,200576,11th,7,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,United-States,0
34,Local-gov,169708,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
38,Private,195025,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,0
37.40441984,Private,249134.6956,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.038713823,-0.739350619,37.78212799,United-States,1
77,Self-emp-inc,84979,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,40,United-States,1
41,Private,166662,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
29,Private,112847,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7298,0,32,United-States,1
39,Private,329980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
58,Private,209423,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,Cuba,0
35,Private,224889,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
45,Local-gov,188823,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
64,State-gov,33342,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
61,State-gov,31577,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,0
44,Private,192225,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
67037.86785,Private,220313.3635,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0.38316819,0.499095816,24.76956252,United-States,0
48,Private,240175,11th,7,Separated,Other-service,Unmarried,Black,Male,0,0,22,United-States,0
36,Self-emp-not-inc,34180,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,,70,United-States,1
38,Federal-gov,81232,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
41,Local-gov,185057,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
54,Private,145419,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
32,Private,192039,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,1
26,Private,248990,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
43,Private,178976,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1
33,Private,158438,HS-grad,,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,?,1
56,Private,159544,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
53,Private,151864,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Self-emp-inc,49249,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
60,Private,121127,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,0
46,Private,241350,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,0
27.26668728,?,211316.3621,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0.978422112,0.522142546,22.2743112,United-States,0
17,?,165457,10th,6,Never-married,Other-service,Own-child,White,Male,,0,16,United-States,0
23,Private,210797,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
59,Private,236731,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Puerto-Rico,0
51,?,209794,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,3,United-States,1
35,Private,174938,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
28,Private,282398,Some-college,10,Separated,Tech-support,Unmarried,White,Male,0,0,40,United-States,1
42,Federal-gov,55457,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,0
51,Private,221672,?,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,,United-States,1
43,Private,50197,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
30,Private,112115,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,,United-States,1
34.45475465,Private,87242.38433,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.408726935,1.82995967,20.56033188,United-States,0
33,Federal-gov,37546,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0
67,?,222362,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,2,United-States,1
46,Private,360593,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,4650,0,44,United-States,0
30,Private,116508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,0
51,Self-emp-inc,114674,Some-college,10,?,Exec-managerial,Husband,White,Male,,0,55,United-States,1
46,Private,471990,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,46,United-States,1
29,Private,270379,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0
68,Private,218637,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2377,55,United-States,1
,?,154373,Bachelors,13,Never-married,?,Not-in-family,White,?,0,0,50,United-States,0
50,Private,46155,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1
37,Private,910398,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,0
58.73028726,Private,52920.94598,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.806362697,-1.3455834,40377.92193,United-States,1
33,Private,79923,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
34,Private,106761,?,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,1
54.33264714,Private,118503.1827,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0.826641535,49239.56625,11.83994879,United-States,0
44,Self-emp-not-inc,55844,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
,?,223131,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
42,Private,449578,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,1
60,Private,80927,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
65,?,369902,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,8,United-States,0
39,Private,497788,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
49,Private,120629,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,United-States,1
41.44257668,Private,165332.5491,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,6876.545775,-0.783753521,55.61442918,United-States,1
24,Private,211968,Bachelors,,?,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
37,Private,201531,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
53,Private,241141,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,?,0
30,Private,203277,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,1
24,Self-emp-inc,158950,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
38,Private,187870,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,90,United-States,1
41057.5371,Private,292453.7017,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,11845.86902,-0.432123709,67.21081715,United-States,1
47,Private,141511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
57,Private,141326,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
46,Private,33842,?,,Married-civ-spouse,Transport-moving,Husband,White,Male,3103,0,40,United-States,1
39,Self-emp-not-inc,497525,10th,6,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
63,Private,118798,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,0
21.60303409,Private,145325.6624,9th,5,Never-married,Craft-repair,Own-child,White,Male,0.682135967,0.187931652,23.36150599,United-States,0
83,Private,192305,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,0
39,Private,161295,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1
42,Private,67243,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,Portugal,0
38,State-gov,110426,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,?,1
63,Private,187635,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
43,Private,212206,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0
53,Private,288216,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,40,United-States,1
52,Private,165681,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
40,State-gov,199381,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,37,United-States,1
72,?,82635,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,0
34,Private,108837,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
30,Self-emp-not-inc,257295,Some-college,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,2258,40,South,0
51,Private,207419,?,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,,United-States,0
67,?,166187,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,,38,United-States,1
28,Private,61523,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,1
50171.91215,Private,177693.3495,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.435664566,0.620079998,21.48456424,United-States,0
40,Private,188465,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,1
33,Self-emp-inc,144949,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,1
51,Private,118793,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,1
67,Private,70737,9th,5,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,32,United-States,0
,Private,266287,12th,8,?,Sales,Own-child,White,Female,0,0,35,United-States,0
36,Private,243409,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
52,Federal-gov,154521,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,1
51,Self-emp-inc,,10th,6,Married-civ-spouse,Farming-fishing,Husband,?,Male,0,0,60,United-States,1
38,Private,191137,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,0
51,Private,241745,5th-6th,3,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,0
41,Private,268183,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
65,State-gov,29276,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,0,0,24,United-States,0
71,Private,345339,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,28,United-States,0
50,Private,27484,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
25,Private,89625,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,0
,State-gov,74305,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,?,1
19,Private,136391,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,1
40,Self-emp-not-inc,57233,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
58.8582919,Private,155512.3843,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.614112967,1242.504817,33.98677663,United-States,0
67,Self-emp-not-inc,,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,?,0,0,40,United-States,0
42,Self-emp-not-inc,192589,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
74,Self-emp-not-inc,168951,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,14,United-States,0
33,Private,224258,?,4,Never-married,Farming-fishing,Not-in-family,White,Male,,0,40,Mexico,1
30.92006297,Private,328109.3319,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,-0.371779012,-1.477612407,47.57600857,United-States,0
54,Self-emp-not-inc,406468,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,0
20,State-gov,125165,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,0
34,Private,159255,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
25,?,162687,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,,40,United-States,1
20,Private,254547,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,Outlying-US(Guam-USVI-etc),0
65.76055217,Private,153102.1119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.377092094,-0.09996978,23.59665121,United-States,0
53,Private,264939,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,0
45,Local-gov,160472,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1
