age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24.0,?,165054,Some-college,10.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,,?,0.0
19.0,Private,127537,9th,5.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
30.0,Private,326931,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0.0
24.0,Private,307133,Assoc-voc,11.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
24.0,Private,371576,9th,5.0,Married-spouse-absent,Sales,Not-in-family,White,Female,0.0,,35.0,United-States,0.0
24.0,Private,160400,9th,5.0,Never-married,Transport-moving,Unmarried,Other,Male,0.0,0.0,40.0,El-Salvador,0.0
24.0,Private,426350,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,?,0.0
37.0,Private,121789,Some-college,10.0,Separated,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,218183,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
37.0,Private,91189,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,40.0,United-States,0.0
26.0,State-gov,232190,Assoc-voc,11.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
18.0,Private,233033,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
19.608736211369997,Private,74263,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
18.0,Private,205950,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,,20.0,United-States,0.0
38.0,Self-emp-not-inc,213383,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
66.0,Self-emp-inc,345577,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Male,0.0,0.0,86.0,United-States,1.0
33.0,Private,322144,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
25.0,Private,158825,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,143.62024698388953,40.0,United-States,0.0
23.0,Private,51286,Some-college,10.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,26.0,United-States,1.0
20.0,?,82488,Some-college,10.0,Never-married,?,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,40909,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Female,14344.0,0.0,40.0,United-States,1.0
64.0,Self-emp-inc,114939,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,6418.0,0.0,71.69636007839338,United-States,1.0
36.0,Private,221534,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,0.0
31.0,Federal-gov,149455,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,0.0
23.0,Private,353524,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0
61.0,Private,328734,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,White,Female,,0.0,40.0,United-States,0.0
35.0,Private,112906,Some-college,10.0,Separated,Exec-managerial,Own-child,Black,Female,,0.0,40.0,United-States,0.0
68.0,?,155038,7th-8th,4.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
30.0,Private,100125,10th,6.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,30.17093391827427,United-States,0.0
21.0,Private,177048,Assoc-voc,11.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,44.0,United-States,1.0
27.0,Private,72338,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,,0.0,40.0,United-States,0.0
26.0,Private,254547,Assoc-acdm,12.0,Divorced,Transport-moving,Unmarried,White,Female,0.0,0.0,30.0,United-States,1.0
26.0,State-gov,186213,Some-college,10.0,Married-civ-spouse,Protective-serv,Own-child,Black,Male,0.0,0.0,40.0,United-States,0.0
43.0,Private,270557,Masters,14.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,41411,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,35.0,Outlying-US(Guam-USVI-etc),0.0
15.996666923367757,Local-gov,116445,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,38.0,United-States,0.0
39.0,Private,247540,Masters,,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
48.0,Private,358753,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0.0
36.0,Private,156897,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
34.0,Self-emp-not-inc,360879,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,1974.0,30.0,United-States,0.0
37.0,Private,256051,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,40.0,United-States,0.0
37.0,Self-emp-not-inc,179877,Prof-school,15.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,1564.0,55.0,United-States,1.0
44.0,Self-emp-not-inc,266583,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1902.0,80.0,United-States,1.0
51.0,Private,187711,11th,7.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,1628.0,40.0,United-States,0.0
34.0,Private,206707,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
29.0,Private,80655,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Black,Male,2829.0,0.0,38.0,United-States,0.0
38.0,Private,409464,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,1.0
34.0,Local-gov,235997,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
63.0,Local-gov,59948,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
47.0,Federal-gov,323833,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
62.0,Private,290290,12th,8.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,37.0,Mexico,0.0
20.0,Private,291746,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,18.0,United-States,0.0
30.0,Private,189173,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
53.0,Private,392668,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,1590.0,50.0,United-States,0.0
20.0,?,132529,12th,8.0,Never-married,?,Own-child,Black,Male,0.0,0.0,40.0,United-States,0.0
77.0,Private,68080,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,35.0,United-States,0.0
,State-gov,194717,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,307767,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
56.0,Private,90051,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,?,1.0
17.0,Private,267799,11th,7.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,15.0,United-States,0.0
43.0,Private,81535,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
61.0,Private,334267,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3456.0,0.0,44.0,Canada,0.0
77.0,State-gov,55912,Doctorate,16.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0.0,0.0,4.0,United-States,1.0
49.0,Private,172706,Bachelors,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,75.0,United-States,1.0
26.0,Self-emp-not-inc,240467,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
30.0,Self-emp-not-inc,186006,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
36.0,Private,65738,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
35.0,Private,192878,Some-college,10.0,Separated,Transport-moving,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,1.0
23.0,Private,413870,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,37.0,United-States,1.0
38.0,Private,176341,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
40.0,Self-emp-not-inc,28367,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,39.21509705778902,United-States,0.0
27.0,State-gov,117210,Some-college,10.0,Never-married,Exec-managerial,Own-child,Black,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,231286,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,32.0,United-States,1.0
66.0,?,188465,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,,United-States,0.0
24.0,Private,253456,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,36.0,United-States,0.0
,?,140592,Some-college,10.0,Never-married,?,Own-child,Black,Male,0.0,0.0,25.0,Jamaica,0.0
42.0,Private,171335,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0.0
31.0,Local-gov,73928,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,36.305599333078455,United-States,1.0
,Private,161415,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
46.0,Private,395297,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
29.0,State-gov,385357,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0.0,-140.6592552241254,15.0,United-States,0.0
,Private,160599,11th,7.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,35.0,United-States,0.0
24.0,Private,222450,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,30.0,Japan,0.0
40.0,State-gov,38603,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,72.0,United-States,1.0
45.0,State-gov,178946,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,106471,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,31.469673462536925,United-States,0.0
61.0,?,341643,7th-8th,4.0,Divorced,?,Not-in-family,White,Male,0.0,0.0,20.0,United-States,1.0
50.0,Private,97952,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,50.0,United-States,1.0
36.0,Private,111567,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,201764,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
25.0,Private,153549,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,?,0.0
31.0,Private,264016,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1848.0,50.0,United-States,1.0
43.0,Local-gov,194636,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,184271,Bachelors,13.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0.0
44.0,Local-gov,49296,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Other-relative,Black,Female,0.0,0.0,40.0,United-States,0.0
42.0,Private,96099,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
64.0,State-gov,304699,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
23.0,Local-gov,267181,Some-college,10.0,Married-spouse-absent,Prof-specialty,Own-child,Black,Male,0.0,0.0,40.0,United-States,0.0
60.0,Private,154076,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,4101.0,0.0,60.0,United-States,0.0
18.0,Self-emp-not-inc,98209,10th,6.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,England,0.0
24.0,Private,92003,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,0.0
40.0,Private,103759,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
17.0,Private,269681,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,10.0,United-States,0.0
33.0,Private,789600,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
43.0,Private,152165,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
56.0,Private,260560,HS-grad,9.0,Divorced,Transport-moving,Unmarried,White,Female,0.0,0.0,35.0,United-States,0.0
25.0,Private,214781,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
25.0,Private,207188,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0.0
34.0,Private,246258,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Self-emp-inc,101563,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,65.0,United-States,0.0
64.0,Private,69955,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
41.0,Private,124111,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
44.0,Private,237091,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Male,7430.0,-172.3221000442387,45.0,United-States,1.0
60.0,Private,318644,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4064.0,0.0,40.0,United-States,0.0
25.0,Private,138917,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,-34.35562570783106,36.0,?,0.0
38.0,Private,97405,Some-college,10.0,Married-spouse-absent,Other-service,Unmarried,White,Female,0.0,0.0,36.0,Peru,1.0
26.0,Private,196674,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,35.0,United-States,0.0
19.0,Private,405281,Some-college,10.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,,United-States,0.0
31.0,Private,186256,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
28.0,Private,120277,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
25.0,Private,161035,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
49.0,Private,176244,Some-college,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
44.0,Private,32454,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
33.0,Private,346478,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,49.0,United-States,0.0
34.0,Private,196158,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0.0,0.0,40.0,Mexico,0.0
54.0,Private,208470,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
39.0,Private,215616,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,275357,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,United-States,1.0
42.0,Federal-gov,304871,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
23.0,Private,99185,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,37.0,United-States,1.0
23.0,Private,115085,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.0
23.0,Self-emp-inc,82050,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
54.0,Private,123681,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3925.702370775413,1977.0,40.0,United-States,1.0
23.0,Private,193152,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
58.0,Private,309466,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
46.0,Private,100883,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
29.0,Private,32528,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
53.0,Private,245199,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
77.0,Local-gov,72375,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,,8.0,Canada,0.0
37.0,Private,117963,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46.09356966270996,United-States,0.0
18.0,Private,160440,10th,6.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
36.0,Private,113570,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,45.0,United-States,0.0
34.0,Private,191830,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,0.0
45.0,Private,232328,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
64.0,Federal-gov,92028,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,0.0
58.0,?,138342,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,55.0,United-States,0.0
24.0,Private,197810,9th,5.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,35.0,United-States,0.0
37.0,Private,102142,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0.0
48.0,Private,104223,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1485.0,55.0,United-States,1.0
,Private,132835,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
28.0,Private,109195,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Private,203463,Bachelors,13.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
34.0,Private,33114,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0.0
31.0,Self-emp-not-inc,187450,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,0.0
33.0,Private,104213,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
47.0,Local-gov,257849,11th,7.0,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,United-States,0.0
27.0,Private,50490,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
36.0,Private,85508,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
31.0,Private,60449,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
56.0,Private,131310,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
18.0,Private,158177,12th,8.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,1.0
54.0,Self-emp-not-inc,115922,Bachelors,13.0,Widowed,Sales,Unmarried,White,Male,0.0,0.0,60.0,United-States,0.0
27.0,Local-gov,403471,Some-college,10.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,1.0
65.0,Self-emp-not-inc,176131,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,10605.0,0.0,44.0,United-States,1.0
65.0,Private,149531,11th,7.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,24.0,United-States,0.0
21.0,Private,262243,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,48.0,United-States,0.0
22.0,Private,64658,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,0.0
32.0,Private,127914,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
42.0,Private,182211,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
32.0,Private,48520,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,Private,403118,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
49.0,Self-emp-inc,119344,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
30.0,Private,334456,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,43.0,United-States,0.0
20.0,Private,263110,Some-college,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,11.0,United-States,0.0
55.0,Private,279015,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
46.0,Self-emp-not-inc,195878,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
31.0,Private,217652,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,,0.0,40.0,United-States,0.0
31.0,Self-emp-not-inc,44807,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,1.0
58.0,Private,129777,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
34.0,Private,195568,12th,8.0,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
65.0,Federal-gov,227466,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
48.0,Private,228457,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0.0
28.0,?,247053,Some-college,10.0,Married-civ-spouse,?,Wife,White,Female,0.0,0.0,,?,1.0
44.0,Private,188669,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
26.0,Private,40666,11th,7.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,1057.9544642277242,0.0,40.0,United-States,0.0
45.0,Self-emp-not-inc,190514,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
19.0,Private,404661,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0
45.0,Private,39986,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Italy,0.0
57.0,?,175133,9th,5.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
36.0,Local-gov,101375,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
45.0,Self-emp-not-inc,256680,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1740.0,56.0,United-States,0.0
43.0,Private,136878,Some-college,10.0,Divorced,Tech-support,Unmarried,Black,Female,0.0,0.0,35.0,United-States,1.0
62.0,Private,106151,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
31.0,Private,242221,Assoc-acdm,12.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,0.0
46.0,State-gov,101387,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,196828,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,44.0,?,1.0
38.0,?,195075,HS-grad,9.0,Never-married,?,Unmarried,Black,Female,0.0,0.0,38.0,United-States,0.0
38.0,Private,333910,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,43.0,United-States,0.0
51.0,Private,103540,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,38.0,United-States,1.0
,?,36876,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,30.0,United-States,0.0
22.0,Private,158651,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,,22.0,United-States,0.0
46.0,Self-emp-not-inc,196943,Some-college,8.758836790086727,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
,Self-emp-not-inc,184583,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
55.0,Private,244817,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1.0
24.0,Private,386726,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
41.0,Private,373593,Some-college,10.0,Divorced,Other-service,Unmarried,White,Male,0.0,0.0,59.0,United-States,0.0
33.0,Private,206199,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,-2170.3563733132555,0.0,40.0,United-States,0.0
35.0,Private,93283,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,0.0
56.0,Self-emp-inc,103628,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,,Italy,1.0
27.0,Private,391936,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0.0
32.0,Private,168740,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
29.0,?,150568,Bachelors,13.0,Married-spouse-absent,?,Not-in-family,White,Female,0.0,0.0,4.0,India,0.0
21.0,Local-gov,201178,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,0.0
